Date ,Day,index level,contcpdret,d1,d2,d3,d4,d5
25/9/1997,Thursday,1812.04,0.018705461,0,0,0,1,0
26/9/1997,Friday,1822.85,0.005947928,0,0,0,0,1
29/9/1997,Monday,1831.58,0.004777772,1,0,0,0,0
30/9/1997,Tuesday,1861.05,0.015961862,0,1,0,0,0
1/10/1997,Wednesday,1839.25,-0.011782965,0,0,1,0,0
2/10/1997,Thursday,1826.29,-0.007071293,0,0,0,1,0
3/10/1997,Friday,1812.75,-0.007441557,0,0,0,0,1
6/10/1997,Monday,1779.72,-0.018388981,1,0,0,0,0
7/10/1997,Tuesday,1769.01,-0.00603598,0,1,0,0,0
8/10/1997,Wednesday,1784.5,0.008718196,0,0,1,0,0
9/10/1997,Thursday,1766.35,-0.010222993,0,0,0,1,0
10/10/1997,Friday,1789.32,0.012920389,0,0,0,0,1
13/10/1997,Monday,1783.28,-0.003381294,1,0,0,0,0
14/10/1997,Tuesday,1785.95,0.001496121,0,1,0,0,0
15/10/1997,Wednesday,1760.32,-0.014454876,0,0,1,0,0
16/10/1997,Thursday,1737.37,-0.013123135,0,0,0,1,0
17/10/1997,Friday,1747.98,0.00608836,0,0,0,0,1
20/10/1997,Monday,1698.9,-0.028479853,1,0,0,0,0
21/10/1997,Tuesday,1664.19,-0.020642464,0,1,0,0,0
22/10/1997,Wednesday,1612.16,-0.031763624,0,0,1,0,0
23/10/1997,Thursday,1539.99,-0.045798972,0,0,0,1,0
24/10/1997,Friday,1533.48,-0.00423626,0,0,0,0,1
27/10/1997,Monday,1522.42,-0.007238488,1,0,0,0,0
28/10/1997,Tuesday,1382.07,-0.096718799,0,1,0,0,0
29/10/1997,Wednesday,1477.5,0.066769095,0,0,1,0,0
30/10/1997,Thursday,1477.5,0,0,0,0,1,0
31/10/1997,Friday,1507.51,0.020107813,0,0,0,0,1
3/11/1997,Monday,1615.55,0.069216173,1,0,0,0,0
4/11/1997,Tuesday,1612.98,-0.001592056,0,1,0,0,0
5/11/1997,Wednesday,1619.27,0.003892031,0,0,1,0,0
6/11/1997,Thursday,1618.6,-0.000413852,0,0,0,1,0
7/11/1997,Friday,1582.37,-0.022637855,0,0,0,0,1
10/11/1997,Monday,1554.81,-0.017570371,1,0,0,0,0
11/11/1997,Tuesday,1570.42,0.009989748,0,1,0,0,0
12/11/1997,Wednesday,1561.58,-0.00564497,0,0,1,0,0
13/11/1997,Thursday,1555.67,-0.003791808,0,0,0,1,0
14/11/1997,Friday,1565.82,0.006503327,0,0,0,0,1
17/11/1997,Monday,1584.51,0.011865563,1,0,0,0,0
18/11/1997,Tuesday,1573.39,-0.007042684,0,1,0,0,0
19/11/1997,Wednesday,1549.06,-0.015584232,0,0,1,0,0
20/11/1997,Thursday,1531.27,-0.011550839,0,0,0,1,0
21/11/1997,Friday,1544.67,0.008712839,0,0,0,0,1
24/11/1997,Monday,1574.31,0.019006786,1,0,0,0,0
25/11/1997,Tuesday,1543.85,-0.019537784,0,1,0,0,0
26/11/1997,Wednesday,1559.74,0.010239844,0,0,1,0,0
27/11/1997,Thursday,1582.54,0.01451201,0,0,0,1,0
28/11/1997,Friday,1583.79,0.000789558,0,0,0,0,1
1/12/1997,Monday,1589.76,0.003762353,1,0,0,0,0
2/12/1997,Tuesday,1622.04,0.020101555,0,1,0,0,0
3/12/1997,Wednesday,1599.85,-0.013774741,0,0,1,0,0
4/12/1997,Thursday,1598.14,-0.001069422,0,0,0,1,0
5/12/1997,Friday,1609.28,0.006946421,0,0,0,0,1
8/12/1997,Monday,1647.03,0.023186792,1,0,0,0,0
9/12/1997,Tuesday,1628.25,-0.011467848,0,1,0,0,0
10/12/1997,Wednesday,1599.15,-0.01803358,0,0,1,0,0
11/12/1997,Thursday,1545.01,-0.034441855,0,0,0,1,0
12/12/1997,Friday,1525.1,-0.012970401,0,0,0,0,1
15/12/1997,Monday,1484.99,-0.026651943,1,0,0,0,0
16/12/1997,Tuesday,1452.07,-0.022417914,0,1,0,0,0
17/12/1997,Wednesday,1485.42,0.022707436,0,0,1,0,0
18/12/1997,Thursday,1519.73,0.022835127,0,0,0,1,0
19/12/1997,Friday,1500.39,-0.012807613,0,0,0,0,1
22/12/1997,Monday,1475.27,-0.01688405,1,0,0,0,0
23/12/1997,Tuesday,1483.55,0.00559684,0,1,0,0,0
24/12/1997,Wednesday,1480.77,-0.001875642,0,0,1,0,0
25/12/1997,Thursday,1480.77,0,0,0,0,1,0
26/12/1997,Friday,1477.86,-0.001967127,0,0,0,0,1
29/12/1997,Monday,1463.59,-0.009702774,1,0,0,0,0
30/12/1997,Tuesday,1490.26,0.01805828,0,1,0,0,0
31/12/1997,Wednesday,1507.65,0.011601546,0,0,1,0,0
1/1/1998,Thursday,1507.65,0,0,0,0,1,0
2/1/1998,Friday,1496.29,-0.007563436,0,0,0,0,1
5/1/1998,Monday,1476.38,-0.013395565,1,0,0,0,0
6/1/1998,Tuesday,1427.8,-0.033458348,0,1,0,0,0
7/1/1998,Wednesday,1371.92,-0.03992358,0,0,1,0,0
8/1/1998,Thursday,1262.94,-0.082768882,0,0,0,1,0
9/1/1998,Friday,1174.6,-0.072514672,0,0,0,0,1
12/1/1998,Monday,1082.74,-0.081432799,1,0,0,0,0
13/1/1998,Tuesday,1185.66,0.090804716,0,1,0,0,0
14/1/1998,Wednesday,1239.86,0.044698888,0,0,1,0,0
15/1/1998,Thursday,1221.09,-0.015254568,0,0,0,1,0
16/1/1998,Friday,1249,0.022599329,0,0,0,0,1
19/1/1998,Monday,1350.94,0.078457415,1,0,0,0,0
20/1/1998,Tuesday,1336.39,-0.010828698,0,1,0,0,0
21/1/1998,Wednesday,1331.11,-0.003958768,0,0,1,0,0
22/1/1998,Thursday,1285.82,-0.034616534,0,0,0,1,0
23/1/1998,Friday,1267.03,-0.014721068,0,0,0,0,1
26/1/1998,Monday,1270.6,0.002813651,1,0,0,0,0
27/1/1998,Tuesday,1274.24,0.002860693,0,1,0,0,0
28/1/1998,Wednesday,1274.24,0,0,0,1,0,0
29/1/1998,Thursday,1274.24,0,0,0,0,1,0
30/1/1998,Friday,1274.24,0,0,0,0,0,1
2/2/1998,Monday,1478.51,0.148684901,1,0,0,0,0
3/2/1998,Tuesday,1443.1,-0.024241246,0,1,0,0,0
4/2/1998,Wednesday,1426.28,-0.011723921,0,0,1,0,0
5/2/1998,Thursday,1454.54,0.019620043,0,0,0,1,0
6/2/1998,Friday,1488.58,0.023132946,0,0,0,0,1
9/2/1998,Monday,1473.85,-0.009944621,1,0,0,0,0
10/2/1998,Tuesday,1475.61,0.001193439,0,1,0,0,0
11/2/1998,Wednesday,1494.89,0.012981162,0,0,1,0,0
12/2/1998,Thursday,1461.21,-0.022787766,0,0,0,1,0
13/2/1998,Friday,1434.97,-0.018120917,0,0,0,0,1
16/2/1998,Monday,1380.27,-0.038864811,1,0,0,0,0
17/2/1998,Tuesday,1414.19,0.024277797,0,1,0,0,0
18/2/1998,Wednesday,1447.49,0.023274093,0,0,1,0,0
19/2/1998,Thursday,1451.78,0.002959368,0,0,0,1,0
20/2/1998,Friday,1455.55,0.002593446,0,0,0,0,1
23/2/1998,Monday,1458.03,0.001702373,1,0,0,0,0
24/2/1998,Tuesday,1461.67,0.002493408,0,1,0,0,0
25/2/1998,Wednesday,1476.88,0.010352137,0,0,1,0,0
26/2/1998,Thursday,1496.58,0.01325075,0,0,0,1,0
27/2/1998,Friday,1507.85,0.00750229,0,0,0,0,1
2/3/1998,Monday,1497.84,-0.006660725,1,0,0,0,0
3/3/1998,Tuesday,1471.43,-0.017789353,0,1,0,0,0
4/3/1998,Wednesday,1450.8,-0.014119589,0,0,1,0,0
5/3/1998,Thursday,1427.76,-0.016008346,0,0,0,1,0
6/3/1998,Friday,1430.36,0.001819378,0,0,0,0,1
9/3/1998,Monday,1418.46,-0.008354385,1,0,0,0,0
10/3/1998,Tuesday,1431.01,0.008808713,0,1,0,0,0
11/3/1998,Wednesday,1452.94,0.015208601,0,0,1,0,0
12/3/1998,Thursday,1471.72,0.012842695,0,0,0,1,0
13/3/1998,Friday,1467.58,-0.002816999,0,0,0,0,1
16/3/1998,Monday,1462.44,-0.003508512,1,0,0,0,0
17/3/1998,Tuesday,1481.99,0.013279506,0,1,0,0,0
18/3/1998,Wednesday,1497.17,0.01019088,0,0,1,0,0
19/3/1998,Thursday,1553.75,0.037094704,0,0,0,1,0
20/3/1998,Friday,1533.86,-0.01288393,0,0,0,0,1
23/3/1998,Monday,1514.41,-0.01276151,1,0,0,0,0
24/3/1998,Tuesday,1510.98,-0.002267477,0,1,0,0,0
25/3/1998,Wednesday,1522.57,0.00764125,0,0,1,0,0
26/3/1998,Thursday,1511.84,-0.007072245,0,0,0,1,0
27/3/1998,Friday,1523.24,0.007512193,0,0,0,0,1
30/3/1998,Monday,1509.15,-0.009293067,1,0,0,0,0
31/3/1998,Tuesday,1484.39,-0.016542665,0,1,0,0,0
1/4/1998,Wednesday,1459.52,-0.016896299,0,0,1,0,0
2/4/1998,Thursday,1443.78,-0.01084294,0,0,0,1,0
3/4/1998,Friday,1410.8,-0.023107755,0,0,0,0,1
6/4/1998,Monday,1407.92,-0.002043481,1,0,0,0,0
7/4/1998,Tuesday,1407.92,0,0,1,0,0,0
8/4/1998,Wednesday,1418.27,0.007324381,0,0,1,0,0
9/4/1998,Thursday,1438.98,0.01449671,0,0,0,1,0
10/4/1998,Friday,1438.98,0,0,0,0,0,1
13/4/1998,Monday,1435.1,-0.002699996,1,0,0,0,0
14/4/1998,Tuesday,1418.65,-0.011528818,0,1,0,0,0
15/4/1998,Wednesday,1400.86,-0.012619381,0,0,1,0,0
16/4/1998,Thursday,1373.36,-0.019826042,0,0,0,1,0
17/4/1998,Friday,1373.63,0.000196579,0,0,0,0,1
20/4/1998,Monday,1369.77,-0.002814028,1,0,0,0,0
21/4/1998,Tuesday,1361.98,-0.005703319,0,1,0,0,0
22/4/1998,Wednesday,1343.52,-0.013646488,0,0,1,0,0
23/4/1998,Thursday,1346.26,0.002037342,0,0,0,1,0
24/4/1998,Friday,1341.62,-0.003452539,0,0,0,0,1
27/4/1998,Monday,1333.52,-0.006055776,1,0,0,0,0
28/4/1998,Tuesday,1342.23,0.006510347,0,1,0,0,0
29/4/1998,Wednesday,1356.11,0.010287897,0,0,1,0,0
30/4/1998,Thursday,1354.06,-0.001512821,0,0,0,1,0
1/5/1998,Friday,1354.06,0,0,0,0,0,1
4/5/1998,Monday,1337.46,-0.012335194,1,0,0,0,0
5/5/1998,Tuesday,1328.28,-0.006887421,0,1,0,0,0
6/5/1998,Wednesday,1304.85,-0.017796781,0,0,1,0,0
7/5/1998,Thursday,1295.9,-0.006882657,0,0,0,1,0
8/5/1998,Friday,1291.94,-0.00306047,0,0,0,0,1
11/5/1998,Monday,1291.94,0,1,0,0,0,0
12/5/1998,Tuesday,1279.72,-0.009503661,0,1,0,0,0
13/5/1998,Wednesday,1234.98,-0.035586528,0,0,1,0,0
14/5/1998,Thursday,1213.71,-0.017372991,0,0,0,1,0
15/5/1998,Friday,1231.9,0.014875909,0,0,0,0,1
18/5/1998,Monday,1197.96,-0.027937583,1,0,0,0,0
19/5/1998,Tuesday,1198.73,0.000642553,0,1,0,0,0
20/5/1998,Wednesday,1199.52,0.000658814,0,0,1,0,0
21/5/1998,Thursday,1229.14,0.024393261,0,0,0,1,0
22/5/1998,Friday,1231.93,0.002267307,0,0,0,0,1
25/5/1998,Monday,1225.78,-0.005004669,1,0,0,0,0
26/5/1998,Tuesday,1222.97,-0.00229505,0,1,0,0,0
27/5/1998,Wednesday,1194.34,-0.023688595,0,0,1,0,0
28/5/1998,Thursday,1174.43,-0.016810808,0,0,0,1,0
29/5/1998,Friday,1167.52,-0.005901082,0,0,0,0,1
1/6/1998,Monday,1142.9,-0.021312949,1,0,0,0,0
2/6/1998,Tuesday,1127.43,-0.013628186,0,1,0,0,0
3/6/1998,Wednesday,1150.49,0.020247232,0,0,1,0,0
4/6/1998,Thursday,1122.28,-0.024825608,0,0,0,1,0
5/6/1998,Friday,1101.9,-0.018326368,0,0,0,0,1
8/6/1998,Monday,1066.73,-0.032438068,1,0,0,0,0
9/6/1998,Tuesday,1062.1,-0.004349814,0,1,0,0,0
10/6/1998,Wednesday,1040.76,-0.020296865,0,0,1,0,0
11/6/1998,Thursday,1049.82,0.008667505,0,0,0,1,0
12/6/1998,Friday,1033.57,-0.015599892,0,0,0,0,1
15/6/1998,Monday,985.88,-0.047239464,1,0,0,0,0
16/6/1998,Tuesday,967.23,-0.019098327,0,1,0,0,0
17/6/1998,Wednesday,1015.46,0.048660675,0,0,1,0,0
18/6/1998,Thursday,1054.87,0.038075825,0,0,0,1,0
19/6/1998,Friday,1046.51,-0.007956718,0,0,0,0,1
22/6/1998,Monday,1013.01,-0.032534722,1,0,0,0,0
23/6/1998,Tuesday,1001.09,-0.011836691,0,1,0,0,0
24/6/1998,Wednesday,1001.82,0.000728939,0,0,1,0,0
25/6/1998,Thursday,998.29,-0.00352981,0,0,0,1,0
26/6/1998,Friday,1021.08,0.022572354,0,0,0,0,1
29/6/1998,Monday,1018.47,-0.002559389,1,0,0,0,0
30/6/1998,Tuesday,1009.2,-0.009143563,0,1,0,0,0
1/7/1998,Wednesday,1049.23,0.038898624,0,0,1,0,0
2/7/1998,Thursday,1070.54,0.020106632,0,0,0,1,0
3/7/1998,Friday,1052.71,-0.016795402,0,0,0,0,1
6/7/1998,Monday,1050.45,-0.002149148,1,0,0,0,0
7/7/1998,Tuesday,1041.42,-0.008633477,0,1,0,0,0
8/7/1998,Wednesday,1036.08,-0.005140806,0,0,1,0,0
9/7/1998,Thursday,1036.61,0.000511413,0,0,0,1,0
10/7/1998,Friday,1024.01,-0.012229481,0,0,0,0,1
13/7/1998,Monday,1002.1,-0.021628494,1,0,0,0,0
14/7/1998,Tuesday,1002.24,0.000139697,0,1,0,0,0
15/7/1998,Wednesday,1019.61,0.017182706,0,0,1,0,0
16/7/1998,Thursday,1030.96,0.011070206,0,0,0,1,0
17/7/1998,Friday,1051.2,0.019441962,0,0,0,0,1
20/7/1998,Monday,1060.99,0.009270066,1,0,0,0,0
21/7/1998,Tuesday,1041.36,-0.018674883,0,1,0,0,0
22/7/1998,Wednesday,1021.73,-0.019030282,0,0,1,0,0
23/7/1998,Thursday,1021.61,-0.000117455,0,0,0,1,0
24/7/1998,Friday,1029.93,0.008111025,0,0,0,0,1
27/7/1998,Monday,1025.89,-0.00393031,1,0,0,0,0
28/7/1998,Tuesday,1021.59,-0.004200291,0,1,0,0,0
29/7/1998,Wednesday,1009.77,-0.011637655,0,0,1,0,0
30/7/1998,Thursday,1004.65,-0.00508336,0,0,0,1,0
31/7/1998,Friday,1014.96,0.010209981,0,0,0,0,1
3/8/1998,Monday,1007.77,-0.007109234,1,0,0,0,0
4/8/1998,Tuesday,1006.93,-0.000833871,0,1,0,0,0
5/8/1998,Wednesday,991.61,-0.015331492,0,0,1,0,0
6/8/1998,Thursday,1005.25,0.013661661,0,0,0,1,0
7/8/1998,Friday,990.01,-0.015276502,0,0,0,0,1
10/8/1998,Monday,990.01,0,1,0,0,0,0
11/8/1998,Tuesday,961.16,-0.029574156,0,1,0,0,0
12/8/1998,Wednesday,954.93,-0.006502849,0,0,1,0,0
13/8/1998,Thursday,921.91,-0.035190434,0,0,0,1,0
14/8/1998,Friday,922.74,0.0008999,0,0,0,0,1
17/8/1998,Monday,892.34,-0.033500279,1,0,0,0,0
18/8/1998,Tuesday,895.93,0.004015059,0,1,0,0,0
19/8/1998,Wednesday,905.67,0.010812716,0,0,1,0,0
20/8/1998,Thursday,907.53,0.002051622,0,0,0,1,0
21/8/1998,Friday,908.11,0.000638893,0,0,0,0,1
24/8/1998,Monday,887.69,-0.022742934,1,0,0,0,0
25/8/1998,Tuesday,888.73,0.001170894,0,1,0,0,0
26/8/1998,Wednesday,906.15,0.019411378,0,0,1,0,0
27/8/1998,Thursday,909.06,0.003206243,0,0,0,1,0
28/8/1998,Friday,885.26,-0.026529711,0,0,0,0,1
31/8/1998,Monday,856.4,-0.03314383,1,0,0,0,0
1/9/1998,Tuesday,826.93,-0.035017509,0,1,0,0,0
2/9/1998,Wednesday,827.85,0.00111193,0,0,1,0,0
3/9/1998,Thursday,812.7,-0.018469941,0,0,0,1,0
4/9/1998,Friday,805.04,-0.009470072,0,0,0,0,1
7/9/1998,Monday,862.1,0.068479308,1,0,0,0,0
8/9/1998,Tuesday,868.68,0.007603545,0,1,0,0,0
9/9/1998,Wednesday,885.46,0.019132466,0,0,1,0,0
10/9/1998,Thursday,865,-0.023377777,0,0,0,1,0
11/9/1998,Friday,853.19,-0.013747241,0,0,0,0,1
14/9/1998,Monday,877.83,0.028470687,1,0,0,0,0
15/9/1998,Tuesday,902.28,0.02747194,0,1,0,0,0
16/9/1998,Wednesday,946.75,0.048110174,0,0,1,0,0
17/9/1998,Thursday,941.42,-0.005645693,0,0,0,1,0
18/9/1998,Friday,912.74,-0.030938309,0,0,0,0,1
21/9/1998,Monday,882.59,-0.033590298,1,0,0,0,0
22/9/1998,Tuesday,896.32,0.015436725,0,1,0,0,0
23/9/1998,Wednesday,900.99,0.005196667,0,0,1,0,0
24/9/1998,Thursday,931.98,0.033817196,0,0,0,1,0
25/9/1998,Friday,923.92,-0.008685867,0,0,0,0,1
28/9/1998,Monday,930.53,0.007128828,1,0,0,0,0
29/9/1998,Tuesday,938.51,0.008539195,0,1,0,0,0
30/9/1998,Wednesday,939.65,0.001213954,0,0,1,0,0
1/10/1998,Thursday,916.02,-0.025469267,0,0,0,1,0
2/10/1998,Friday,899.99,-0.017654546,0,0,0,0,1
5/10/1998,Monday,883.86,-0.018084973,1,0,0,0,0
6/10/1998,Tuesday,891.48,0.008584324,0,1,0,0,0
7/10/1998,Wednesday,921.57,0.033195734,0,0,1,0,0
8/10/1998,Thursday,950.96,0.031393263,0,0,0,1,0
9/10/1998,Friday,976.65,0.026656348,0,0,0,0,1
12/10/1998,Monday,1016.6,0.040090657,1,0,0,0,0
13/10/1998,Tuesday,1015.64,-0.00094477,0,1,0,0,0
14/10/1998,Wednesday,985.78,-0.029841029,0,0,1,0,0
15/10/1998,Thursday,1024.75,0.038770753,0,0,0,1,0
16/10/1998,Friday,1119.6,0.088522798,0,0,0,0,1
19/10/1998,Monday,1119.6,0,1,0,0,0,0
20/10/1998,Tuesday,1108.75,-0.009738224,0,1,0,0,0
21/10/1998,Wednesday,1140.91,0.028592935,0,0,1,0,0
22/10/1998,Thursday,1117.5,-0.020732142,0,0,0,1,0
23/10/1998,Friday,1113.59,-0.003505017,0,0,0,0,1
26/10/1998,Monday,1113.5,-8.08E-05,1,0,0,0,0
27/10/1998,Tuesday,1153.6,0.03537928,0,1,0,0,0
28/10/1998,Wednesday,1180.22,0.022813374,0,0,1,0,0
29/10/1998,Thursday,1185.65,0.004590286,0,0,0,1,0
30/10/1998,Friday,1204.62,0.015873017,0,0,0,0,1
2/11/1998,Monday,1263.14,0.04743652,1,0,0,0,0
3/11/1998,Tuesday,1263.47,0.00026122,0,1,0,0,0
4/11/1998,Wednesday,1301.05,0.029309727,0,0,1,0,0
5/11/1998,Thursday,1299.52,-0.001176665,0,0,0,1,0
6/11/1998,Friday,1283.76,-0.012201694,0,0,0,0,1
9/11/1998,Monday,1219.28,-0.051532751,1,0,0,0,0
10/11/1998,Tuesday,1172.06,-0.039497636,0,1,0,0,0
11/11/1998,Wednesday,1236.82,0.053780685,0,0,1,0,0
12/11/1998,Thursday,1197.19,-0.032566425,0,0,0,1,0
13/11/1998,Friday,1206.91,0.00808623,0,0,0,0,1
16/11/1998,Monday,1241.74,0.028450248,1,0,0,0,0
17/11/1998,Tuesday,1235.76,-0.004827456,0,1,0,0,0
18/11/1998,Wednesday,1271.7,0.028668423,0,0,1,0,0
19/11/1998,Thursday,1316.55,0.034660091,0,0,0,1,0
20/11/1998,Friday,1347.9,0.023533147,0,0,0,0,1
23/11/1998,Monday,1376.94,0.02131582,1,0,0,0,0
24/11/1998,Tuesday,1412.9,0.025780684,0,1,0,0,0
25/11/1998,Wednesday,1390.51,-0.015973743,0,0,1,0,0
26/11/1998,Thursday,1390.7,0.000136631,0,0,0,1,0
27/11/1998,Friday,1394.76,0.00291514,0,0,0,0,1
30/11/1998,Monday,1416.55,0.01550198,1,0,0,0,0
1/12/1998,Tuesday,1368.7,-0.034362954,0,1,0,0,0
2/12/1998,Wednesday,1383.59,0.010820186,0,0,1,0,0
3/12/1998,Thursday,1343.43,-0.029455526,0,0,0,1,0
4/12/1998,Friday,1357.13,0.010146131,0,0,0,0,1
7/12/1998,Monday,1376.82,0.014404316,1,0,0,0,0
8/12/1998,Tuesday,1393.61,0.012121011,0,1,0,0,0
9/12/1998,Wednesday,1424.59,0.02198655,0,0,1,0,0
10/12/1998,Thursday,1439.88,0.010675724,0,0,0,1,0
11/12/1998,Friday,1411.27,-0.020069769,0,0,0,0,1
14/12/1998,Monday,1379.5,-0.022768894,1,0,0,0,0
15/12/1998,Tuesday,1368.29,-0.00815933,0,1,0,0,0
16/12/1998,Wednesday,1359.1,-0.006739069,0,0,1,0,0
17/12/1998,Thursday,1366.19,0.005203128,0,0,0,1,0
18/12/1998,Friday,1405.96,0.0286945,0,0,0,0,1
21/12/1998,Monday,1397.73,-0.005870851,1,0,0,0,0
22/12/1998,Tuesday,1412.4,0.010440893,0,1,0,0,0
23/12/1998,Wednesday,1384.53,-0.019929653,0,0,1,0,0
24/12/1998,Thursday,1392.75,0.005919478,0,0,0,1,0
25/12/1998,Friday,1392.75,0,0,0,0,0,1
28/12/1998,Monday,1381.27,-0.008276844,1,0,0,0,0
29/12/1998,Tuesday,1378.45,-0.002043686,0,1,0,0,0
30/12/1998,Wednesday,1394.7,0.011719659,0,0,1,0,0
31/12/1998,Thursday,1392.73,-0.001413489,0,0,0,1,0
1/1/1999,Friday,1392.73,0,0,0,0,0,1
4/1/1999,Monday,1400.11,0.005284955,1,0,0,0,0
5/1/1999,Tuesday,1386.24,-0.009955759,0,1,0,0,0
6/1/1999,Wednesday,1464.97,0.055239718,0,0,1,0,0
7/1/1999,Thursday,1517.88,0.03547986,0,0,0,1,0
8/1/1999,Friday,1545.18,0.017825784,0,0,0,0,1
11/1/1999,Monday,1543.08,-0.001359989,1,0,0,0,0
12/1/1999,Tuesday,1536.98,-0.003960967,0,1,0,0,0
13/1/1999,Wednesday,1506.06,-0.020322483,0,0,1,0,0
14/1/1999,Thursday,1476.39,-0.01989705,0,0,0,1,0
15/1/1999,Friday,1499.81,0.015738515,0,0,0,0,1
18/1/1999,Monday,1547.1,0.031043777,1,0,0,0,0
19/1/1999,Tuesday,1547.1,0,0,1,0,0,0
20/1/1999,Wednesday,1548.27,0.000755968,0,0,1,0,0
21/1/1999,Thursday,1504.06,-0.02897006,0,0,0,1,0
22/1/1999,Friday,1478.75,-0.016970982,0,0,0,0,1
25/1/1999,Monday,1398.02,-0.056140186,1,0,0,0,0
26/1/1999,Tuesday,1417.14,0.013583806,0,1,0,0,0
27/1/1999,Wednesday,1457.44,0.028040716,0,0,1,0,0
28/1/1999,Thursday,1426.02,-0.021794125,0,0,0,1,0
29/1/1999,Friday,1428.14,0.001485551,0,0,0,0,1
1/2/1999,Monday,1406.87,-0.01500552,1,0,0,0,0
2/2/1999,Tuesday,1386.59,-0.014519883,0,1,0,0,0
3/2/1999,Wednesday,1366.79,-0.014382571,0,0,1,0,0
4/2/1999,Thursday,1378.9,0.008821155,0,0,0,1,0
5/2/1999,Friday,1360.18,-0.013669036,0,0,0,0,1
8/2/1999,Monday,1336.88,-0.017278503,1,0,0,0,0
9/2/1999,Tuesday,1306.37,-0.023086242,0,1,0,0,0
10/2/1999,Wednesday,1286.56,-0.015280309,0,0,1,0,0
11/2/1999,Thursday,1357.17,0.05342966,0,0,0,1,0
12/2/1999,Friday,1354.85,-0.001710902,0,0,0,0,1
15/2/1999,Monday,1361.15,0.004639184,1,0,0,0,0
16/2/1999,Tuesday,1361.15,0,0,1,0,0,0
17/2/1999,Wednesday,1361.15,0,0,0,1,0,0
18/2/1999,Thursday,1335.01,-0.019391148,0,0,0,1,0
19/2/1999,Friday,1374.31,0.029013005,0,0,0,0,1
22/2/1999,Monday,1400.18,0.018649013,1,0,0,0,0
23/2/1999,Tuesday,1400.43,0.000178533,0,1,0,0,0
24/2/1999,Wednesday,1410.98,0.007505166,0,0,1,0,0
25/2/1999,Thursday,1410.22,-0.000538778,0,0,0,1,0
26/2/1999,Friday,1411.91,0.001197677,0,0,0,0,1
1/3/1999,Monday,1422.85,0.007718505,1,0,0,0,0
2/3/1999,Tuesday,1418.61,-0.002984383,0,1,0,0,0
3/3/1999,Wednesday,1415.81,-0.001975713,0,0,1,0,0
4/3/1999,Thursday,1433.41,0.012354415,0,0,0,1,0
5/3/1999,Friday,1449.66,0.011272825,0,0,0,0,1
8/3/1999,Monday,1451.84,0.001502671,1,0,0,0,0
9/3/1999,Tuesday,1440.52,-0.007827558,0,1,0,0,0
10/3/1999,Wednesday,1469.53,0.019938462,0,0,1,0,0
11/3/1999,Thursday,1471.73,0.001495958,0,0,0,1,0
12/3/1999,Friday,1485.74,0.009474385,0,0,0,0,1
15/3/1999,Monday,1494.19,0.005671289,1,0,0,0,0
16/3/1999,Tuesday,1489.54,-0.003116907,0,1,0,0,0
17/3/1999,Wednesday,1470.16,-0.013096109,0,0,1,0,0
18/3/1999,Thursday,1466.07,-0.002785887,0,0,0,1,0
19/3/1999,Friday,1472.99,0.004708997,0,0,0,0,1
22/3/1999,Monday,1497.68,0.016622896,1,0,0,0,0
23/3/1999,Tuesday,1492.87,-0.003216802,0,1,0,0,0
24/3/1999,Wednesday,1482.36,-0.007065029,0,0,1,0,0
25/3/1999,Thursday,1500.37,0.012076332,0,0,0,1,0
26/3/1999,Friday,1497.5,-0.001914693,0,0,0,0,1
29/3/1999,Monday,1497.5,0,1,0,0,0,0
30/3/1999,Tuesday,1518.08,0.013649327,0,1,0,0,0
31/3/1999,Wednesday,1518.31,0.000151496,0,0,1,0,0
1/4/1999,Thursday,1545.19,0.017549006,0,0,0,1,0
2/4/1999,Friday,1545.19,0,0,0,0,0,1
5/4/1999,Monday,1581.6,0.023290113,1,0,0,0,0
6/4/1999,Tuesday,1606.15,0.015403018,0,1,0,0,0
7/4/1999,Wednesday,1622.32,0.010017213,0,0,1,0,0
8/4/1999,Thursday,1641.61,0.011820244,0,0,0,1,0
9/4/1999,Friday,1665.26,0.0143038,0,0,0,0,1
12/4/1999,Monday,1661.28,-0.002392878,1,0,0,0,0
13/4/1999,Tuesday,1679.98,0.011193499,0,1,0,0,0
14/4/1999,Wednesday,1702.73,0.013450957,0,0,1,0,0
15/4/1999,Thursday,1706.13,0.001994802,0,0,0,1,0
16/4/1999,Friday,1769.92,0.0367067,0,0,0,0,1
19/4/1999,Monday,1842.31,0.040085871,1,0,0,0,0
20/4/1999,Tuesday,1809.48,-0.017980708,0,1,0,0,0
21/4/1999,Wednesday,1842.33,0.017991564,0,0,1,0,0
22/4/1999,Thursday,1862.39,0.010829534,0,0,0,1,0
23/4/1999,Friday,1865.28,0.001550567,0,0,0,0,1
26/4/1999,Monday,1869.62,0.002324026,1,0,0,0,0
27/4/1999,Tuesday,1876.39,0.003614516,0,1,0,0,0
28/4/1999,Wednesday,1837.16,-0.021128817,0,0,1,0,0
29/4/1999,Thursday,1818.49,-0.010214415,0,0,0,1,0
30/4/1999,Friday,1886.19,0.036552435,0,0,0,0,1
3/5/1999,Monday,1898.24,0.00636822,1,0,0,0,0
4/5/1999,Tuesday,1931.9,0.017576834,0,1,0,0,0
5/5/1999,Wednesday,1965.18,0.01707987,0,0,1,0,0
6/5/1999,Thursday,1974.64,0.004802259,0,0,0,1,0
